Date,avg_sentiment_all_news,avg_sentiment_top_news
10/12/2015,-0.100496175,-0.290599995
7/11/2015,-0.167796337,0.096999998
2/22/2010,-0.115545563,-0.129745
3/17/2008,-0.138563635,-0.370439996
6/28/2013,-0.074846646,-0.209157142
10/28/2014,-0.098277236,-0.282204764
3/13/2014,-0.139660827,-0.391414997
11/18/2012,-0.110576374,-0.163599999
7/30/2013,-0.138951695,-0.306852383
2/16/2013,-0.074916593,-0.406999991
2/9/2012,-0.051921164,-0.337484992
10/8/2019,-0.111629349,-0.257624997
7/10/2019,-0.09329078,-0.029670002
3/9/2019,-0.11971817,-0.108591427
11/15/2016,-0.048295396,-0.294013047
7/9/2009,-0.091722413,-0.275127587
4/17/2010,-0.047964758,-0.184175438
5/18/2009,-0.108591427,-0.070204997
10/24/2009,-0.041512692,-0.169454997
8/20/2009,-0.086961672,-0.138004996
10/10/2009,-0.074075001,-0.270544997
5/2/2008,-0.122301574,-0.291726087
12/6/2008,-0.090407317,-0.061714287
8/13/2016,-0.06702671,-0.092680002
9/12/2008,-0.135091816,-0.424709993
12/31/2013,-0.077206786,-0.185626085
4/30/2013,-0.109140104,-0.341495
3/4/2014,-0.092127542,0.047475001
6/14/2014,-0.161187434,-0.142519996
10/15/2014,-0.088618398,-0.168479997
2/19/2013,-0.036009189,-0.217140737
4/28/2013,-0.145626542,-0.150275
8/14/2012,-0.024857412,-0.234119049
1/15/2012,-0.085837787,-0.350113636
4/21/2012,-0.030554852,-0.060384995
3/13/2019,-0.165204409,-0.297024997
9/18/2016,-0.185848169,-0.252317395
2/15/2016,-0.130559294,-0.156407691
3/17/2010,-0.09495515,-0.267003698
11/26/2009,-0.091631963,-0.304125003
8/4/2010,-0.233090049,-0.366494995
7/29/2009,-0.101646427,-0.17959512
12/3/2016,-0.022571695,-0.205655002
1/10/2015,-0.253712671,-0.398335002
2/26/2011,-0.097338887,-0.176184995
5/7/2013,-0.070899133,-0.126060001
4/19/2013,-0.215189655,-0.132455003
11/24/2012,-0.106738888,-0.27006
7/3/2013,-0.064278409,-0.196275001
5/8/2013,-0.05836952,-0.177725002
5/23/2011,-0.194290058,-0.165824996
7/20/2011,-0.142522222,-0.214709997
12/17/2011,-0.110316192,-0.204549998
12/14/2018,-0.082360615,-0.082360615
9/11/2019,-0.145052694,-0.069562927
5/24/2019,-0.143627442,-0.174639999
1/31/2019,-0.069562927,-0.189364513
9/18/2017,-0.05228389,-0.08021
11/22/2015,-0.186815302,-0.344906662
12/1/2015,-0.108402615,0.006317543
10/18/2015,-0.161134917,-0.06396964
3/20/2016,-0.194119245,-0.102185
12/9/2010,-0.114645862,-0.055200006
1/11/2017,-0.05539012,-0.336124998
9/8/2016,-0.027619313,-0.227084997
7/13/2016,-0.057194803,-0.30394
6/26/2010,-0.18232635,-0.278225002
8/26/2009,-0.069189202,-0.111969995
12/12/2008,-0.181678702,-0.127090472
10/13/2008,0.006317543,-0.172504999
9/21/2008,-0.06396964,-0.113004547
9/20/2014,-0.08647981,-0.346695002
11/28/2014,-0.110211451,-0.319234999
11/16/2014,-0.140483215,-0.29017
1/22/2015,-0.151235219,-0.1666
6/6/2013,-0.051390065,-0.192400001
12/12/2014,-0.11860692,-0.182369998
10/22/2012,-0.079422755,-0.223873911
5/21/2011,-0.10492379,-0.33524999
9/14/2011,-0.146231419,-0.168095003
2/13/2011,-0.098911312,-0.227414279
9/1/2011,-0.160764156,-0.027260001
4/28/2012,-0.044277807,-0.21905714
1/24/2008,-0.33524999,-0.283835005
8/9/2019,-0.152348473,-0.118200732
12/23/2018,-0.118200732,-0.084399999
12/19/2018,-0.084399999,-0.201682604
2/5/2018,-0.107134209,-0.268704997
6/21/2018,-0.15685475,-0.104239997
10/21/2016,-0.06970837,-0.202219044
2/12/2017,-0.066110466,-0.26002143
6/21/2009,-0.135257376,-0.159631818
12/7/2009,-0.10859274,-0.187785453
12/29/2008,-0.085711149,-0.143768964
11/21/2008,-0.084250423,-0.2723
12/20/2014,-0.14204653,-0.232955001
5/28/2013,-0.066247952,-0.333884998
11/24/2011,-0.087724424,-0.274091667
5/4/2012,-0.00169256,-0.228661903
3/7/2008,-0.187785453,-0.257294996
1/10/2019,-0.067655971,-0.067655971
7/16/2019,-0.154472026,-0.112082013
6/29/2019,-0.082247923,-0.0700061
12/13/2018,-0.112082013,-0.313765001
6/30/2019,-0.08019235,-0.200111534
7/24/2018,-0.144196472,-0.050214999
1/17/2019,-0.0700061,-0.237304539
12/28/2017,-0.105125212,-0.192789993
12/8/2015,-0.139912745,-0.276004996
6/18/2017,-0.129681792,-0.411654993
7/29/2015,-0.148890809,-0.159410342
10/23/2010,-0.164690906,-0.266462067
1/17/2017,-0.021282128,-0.167255001
8/17/2009,-0.084069474,-0.088904997
2/5/2010,-0.053835432,-0.245184997
1/10/2010,-0.168340871,-0.170415
2/24/2017,-0.080170687,-0.176284999
12/8/2013,-0.091118856,-0.051880957
3/15/2015,-0.18391252,-0.393764998
11/7/2013,-0.049345272,-0.209627271
1/30/2013,-0.056899099,-0.191234995
9/30/2012,-0.052770715,-0.206669999
3/5/2011,-0.092627412,-0.214
2/7/2011,-0.111107717,-0.197950002
3/1/2012,-0.070367102,-0.236739998
6/4/2012,-0.050605216,-0.191975002
3/16/2012,-0.125503921,-0.249329999
12/6/2011,-0.089163165,-0.259615001
6/9/2018,-0.09792542,-0.16957
2/25/2019,-0.094796953,-0.209474999
9/6/2018,-0.09251383,-0.136954996
9/13/2018,-0.092403545,-0.10366115
11/30/2017,-0.121040801,-0.186509997
10/7/2010,-0.086595238,-0.122894926
12/8/2009,-0.069453665,-0.066402272
4/14/2015,-0.116512402,-0.252299998
8/17/2008,-0.10366115,-0.232619998
5/8/2016,-0.101099465,-0.262250008
3/8/2014,-0.179251322,-0.102059088
12/10/2012,-0.049495244,-0.292831818
11/5/2012,-0.03589239,-0.172271998
12/19/2011,-0.05970247,-0.188819998
9/13/2011,-0.136163561,7.50E-04
6/4/2008,-0.122894926,-0.342419042
2/18/2008,-0.066402272,-0.086940001
2/2/2008,-0.213775001,-0.213775001
6/5/2019,-0.089718604,-0.247405003
12/8/2018,-0.139722604,-0.139722604
3/27/2019,-0.124730445,-0.103031367
10/8/2018,-0.103031367,-0.175870211
5/28/2017,-0.102837987,-0.200873682
9/1/2016,-0.0521365,-0.147166666
3/18/2015,-0.12413919,-0.347537496
6/30/2009,-0.068453177,-0.192359997
7/10/2010,-0.175870211,-0.122214285
6/8/2008,-0.207766232,-0.060214998
2/8/2008,-0.200873682,-0.174009521
8/15/2014,-0.185808488,-0.203254997
1/29/2015,-0.163451804,-0.060180002
8/8/2011,-0.220728636,-0.265234997
8/17/2014,-0.143237614,-0.288472724
3/11/2012,-0.062737958,-0.273085001
8/15/2012,-0.02170118,-0.069114998
1/3/2012,-0.052526584,-0.101769998
4/22/2018,-0.174364314,-0.123939999
10/14/2019,-0.203856808,-0.083167381
7/6/2018,-0.071360594,-0.089978864
4/7/2019,-0.089573163,-0.266763288
5/18/2018,-0.119218674,-0.039375002
1/4/2019,-0.083167381,-0.280679994
1/15/2019,-0.089978864,-0.167444999
10/16/2017,-0.118557222,-0.2123
10/26/2017,-0.105697831,-0.18664
3/16/2016,-0.087167022,-0.259189995
2/25/2016,-0.085589178,-0.361735999
11/18/2010,-0.182021467,-0.214091665
11/29/2010,-0.166283827,-0.142009525
4/8/2016,-0.095642997,-0.202164997
9/28/2010,-0.109728672,-0.257859086
7/28/2010,-0.14205071,-0.125899998
11/26/2008,-0.173874306,-0.086390474
12/25/2016,-0.025902626,-0.140780952
5/28/2014,-0.068242586,-0.310835
6/21/2013,-0.076070727,-0.224139131
1/6/2011,-0.168720921,-0.285278253
2/24/2012,-0.053500839,-0.12456
1/16/2011,-0.160130692,-0.010500001
6/23/2012,-6.65E-04,-0.251074997
12/11/2011,-0.040415113,-0.070204547
5/8/2012,-0.027322237,-0.447409999
3/10/2008,-0.214091665,-0.22347826
2/10/2008,-0.224139131,-0.192635
9/3/2018,-0.151329417,-0.161309091
9/26/2017,-0.090792738,-0.456904164
4/29/2015,-0.074485713,-0.356829165
11/19/2010,-0.065962311,-0.059031032
7/6/2009,-0.156684393,-0.030561902
11/3/2009,-0.04784822,-0.247059996
4/25/2010,-0.110385491,-0.303104764
10/18/2009,-0.172435819,-0.300314994
11/21/2016,-0.027630991,-0.159286364
6/4/2009,-0.045799309,-0.073160002
12/31/2016,-0.09671022,-0.053920003
3/22/2013,-0.064477824,-0.107705
9/26/2011,-0.094699715,-0.307114999
5/16/2011,-0.190267466,-0.096035002
2/4/2012,-0.026757663,-0.090724999
11/16/2018,-0.117885311,-0.117885311
7/4/2019,-0.084532442,-0.111221764
7/30/2018,-0.125401063,-0.268409995
10/17/2018,-0.111221764,-0.072604545
3/10/2019,-0.101303002,-0.294335
12/5/2017,-0.096721189,-0.351279999
9/7/2018,-0.080971457,-0.334129993
9/25/2016,-0.13280019,-0.087899999
5/19/2017,-0.070985595,-0.233924997
5/5/2017,-0.070832033,-0.190545455
6/6/2015,-0.153394909,-0.113379629
12/6/2009,-0.133109496,-0.014320002
1/7/2010,-0.089428075,0.00977
1/2/2009,-0.072604545,-0.303639999
1/26/2015,-0.105461077,-0.092361905
1/8/2015,-0.234111123,-0.285145159
10/8/2014,-0.115059753,-0.114639998
3/16/2011,-0.160924891,-0.104735002
4/1/2012,-0.01512647,-0.140674998
7/9/2012,0.059368371,-0.207929996
9/12/2009,-0.080294886,-0.109939997
6/30/2008,-0.083635582,-0.260594999
8/19/2018,-0.10749668,-0.088550711
5/15/2018,-0.137809065,-0.120788992
2/7/2019,-0.088550711,0.061019998
10/20/2018,-0.120788992,-0.074661668
12/12/2015,-0.090476814,-0.124504997
3/20/2017,-0.03872626,-0.126569998
3/19/2016,-0.186238836,-0.16417
8/30/2009,-0.074661668,-0.200425003
2/6/2009,-0.080989711,-0.308577274
6/19/2009,-0.091696219,-0.237695452
8/6/2015,-0.158730714,-0.145945
3/1/2015,-0.149239399,-0.245813633
4/27/2014,-0.094045119,-0.267464998
1/10/2014,-0.103387123,-0.257704994
11/13/2014,-0.142771134,-0.150985001
8/13/2013,-0.076629934,-0.118345
12/21/2011,-0.03631403,-0.080579999
4/6/2018,-0.063012701,-0.131415586
10/21/2019,-0.131415586,-0.348784999
2/20/2019,-0.112901178,-0.092150002
10/29/2016,-0.055897878,0.022950001
8/31/2015,-0.105020101,-0.024942856
3/3/2010,-0.067746808,0.078289999
5/21/2009,-0.112654134,-0.276524997
1/20/2009,-0.075262244,-0.022573528
8/30/2016,-0.030710054,-0.211869999
3/31/2009,-0.105791092,-0.291305
9/28/2014,-0.136704338,-0.210970002
3/29/2014,-0.107668674,-0.127904548
6/30/2014,-0.146225165,-0.277422577
11/3/2014,-0.099977011,-0.1209
5/9/2012,-0.013627995,-0.270314999
4/9/2018,-0.079207143,-0.044949998
6/11/2019,-0.103513027,-0.105314998
6/12/2018,-0.040943955,-0.206748935
2/13/2018,-0.099219213,-0.04698421
3/18/2018,-0.024375671,-0.149149999
1/19/2018,-0.106241339,-0.05602
11/14/2017,-0.042074969,-0.073393232
12/24/2017,-0.074091758,-0.176207691
6/6/2017,-0.115429484,-0.120286957
4/15/2017,-0.074767609,0.04968
8/7/2016,-0.107524856,-0.270384997
7/10/2015,-0.126267036,-0.055980003
4/2/2016,-0.154513753,-0.265660524
8/6/2017,-0.047544182,-0.436609997
11/6/2016,-0.079165895,-0.313418176
4/26/2010,-0.028627244,-0.190950001
3/8/2009,-0.127295073,-0.098789999
9/15/2008,-0.04698421,-0.098906666
7/23/2009,-0.116715789,-0.01446
10/1/2008,-0.149149999,-0.099094999
10/6/2008,-0.073393232,-0.290945
5/2/2014,-0.156110773,-0.301566669
9/2/2012,-0.050691275,-0.21045714
8/10/2011,-0.236676325,-0.139349999
7/17/2011,-0.216273202,-0.204219998
5/12/2011,-0.153285223,-0.344084998
8/18/2011,-0.185087327,-0.109460003
9/19/2011,-0.116643952,-0.087814993
4/27/2012,-0.047722393,0.157024998
7/31/2019,-0.12620193,-0.215084997
2/8/2019,-0.095254255,-0.095254255
11/13/2017,-0.079195375,-0.233709524
1/4/2018,-0.061923956,-0.07110476
1/11/2010,-0.082712499,-0.026727856
1/19/2017,-0.095877529,-0.184719998
1/25/2017,-0.033695262,-0.163940002
10/26/2016,-0.061650563,-0.153244996
7/6/2008,-0.094161289,-0.109014997
12/24/2008,-0.026727856,-0.228259998
5/9/2013,-0.097115158,-0.280830553
6/14/2012,-0.019703425,-0.324299997
7/15/2019,-0.152169469,-0.075699678
1/2/2019,-0.075699678,-0.343871422
12/9/2017,-0.084767703,-0.354415998
9/2/2016,-0.107702027,-0.126081481
3/31/2016,-0.160279102,-0.299833331
10/9/2010,-0.072205555,-0.180752381
4/10/2010,-0.255505035,-0.18558
3/23/2009,-0.084454798,-0.234164999
7/9/2008,-0.11380489,-0.227745451
12/31/2008,-0.116048814,-0.242295001
9/5/2013,-0.133279752,-0.160228565
1/17/2015,-0.203485682,-0.285349999
12/16/2014,-0.198890921,-0.118205
6/29/2013,-0.100885714,-0.07237
8/10/2013,-0.130627052,-0.133320001
10/19/2012,-0.084803833,-0.248874997
4/23/2013,-0.114330319,-0.22646071
10/4/2012,-0.020659443,-0.127289999
4/30/2012,-0.038038571,-0.430794998
12/14/2011,-0.05251707,0.141045829
4/29/2018,-0.032899015,-0.301890001
4/15/2019,-0.136792187,-0.143025898
5/9/2018,-0.063811617,-0.090539999
4/9/2019,-0.090535852,-0.216360863
12/2/2015,-0.114020523,-0.16288
4/26/2017,-0.032557969,-0.198763638
2/18/2016,-0.115351177,-0.234539998
11/30/2010,-0.160142856,-0.104065214
7/10/2016,-0.147709144,-0.336354545
7/18/2015,-0.211473899,-0.072504998
8/17/2010,-0.085151769,-0.20854
9/2/2010,-0.153388592,-0.389695001
10/31/2008,-0.143025898,-0.127759999
7/16/2016,-0.19791557,-0.015359998
11/9/2013,-0.129967264,-0.275764998
12/30/2013,-0.103827074,-0.20284
2/23/2011,-0.150993904,-0.013024998
11/8/2012,-0.055578205,-0.248281813
9/15/2011,-0.081730769,-0.259776188
12/28/2011,-0.06457148,-0.1698
12/30/2011,-0.026555926,-0.181035
2/5/2019,-0.108563494,-0.108563494
2/14/2019,-0.158675909,-0.158675909
2/12/2019,-0.126650304,-0.126650304
11/22/2017,-0.071655428,-0.314979999
12/26/2015,-0.179404938,-0.110355002
7/11/2017,-0.044148238,-0.332677267
12/27/2015,-0.139817382,-0.147639132
12/27/2010,-0.136516303,-0.158269998
10/20/2015,-0.103944584,-0.112758621
2/23/2017,-0.066674784,-0.136928566
10/5/2010,-0.178982433,-0.248419997
4/20/2015,-0.16301314,-0.027861906
1/1/2010,-0.126411764,-0.206854999
11/24/2008,-0.057597684,-0.081924006
3/12/2010,-0.112885407,-0.330145828
12/4/2008,0.007607985,-0.290613793
7/21/2014,-0.169995271,-0.115329995
9/16/2013,-0.11489214,-0.184187499
3/19/2013,-0.13509854,-0.245449996
4/14/2013,-0.082845833,-0.127994999
10/17/2011,-0.133750917,-0.319364993
1/5/2011,-0.177228069,-0.322290908
7/28/2011,-0.226285346,-0.19037
5/13/2012,-0.041662069,-0.305744998
4/13/2012,-0.01952366,-0.260124999
6/18/2012,0.010570238,-0.125145002
6/7/2008,-0.138086793,-0.010734373
9/28/2019,-0.176625932,-0.147498109
8/25/2018,-0.134016582,-0.185059999
9/15/2017,-0.146299833,-0.221704997
12/30/2016,-0.042845261,-0.331876191
11/17/2010,-0.172201914,-0.173375001
11/30/2009,-0.092212456,-0.360709996
4/25/2009,-0.108148191,-0.211289999
4/11/2008,-0.162309698,-0.387834994
8/8/2008,-0.13019469,-0.210194994
5/9/2015,-0.112161953,-0.242774193
12/25/2013,-0.098301096,-0.280316665
5/29/2014,-0.086826113,-0.174929997
2/18/2011,-0.139560703,-0.122514993
5/18/2011,-0.119384224,-0.234009998
4/11/2011,-0.171659742,-0.126357143
1/14/2012,-0.177613543,-0.156124998
3/10/2012,-0.067845592,-0.219859258
2/17/2012,-0.059117082,-0.298524991
8/26/2019,-0.096139057,-0.244149999
4/3/2018,-0.093876821,-0.130821057
2/24/2018,-0.076491323,-0.068744997
11/15/2018,-0.130821057,-0.165186812
5/12/2018,-0.16383271,-0.097430001
9/5/2018,-0.133469705,-0.086890002
11/5/2017,-0.101163539,-0.291523807
12/15/2015,-0.136185414,-0.225050001
7/12/2017,-0.034947028,-0.177554997
3/30/2017,-0.021873645,-0.073165002
12/17/2016,-0.084273627,-0.216151513
7/15/2015,-0.091152381,-0.228208333
5/12/2016,-0.070726684,-0.121584996
1/15/2010,-0.094260131,-0.17664
9/20/2010,-0.15006612,-0.044045454
9/13/2008,-0.162661484,-0.114069563
10/20/2008,-0.165186812,-0.219275001
1/15/2015,-0.156696623,-0.244699997
3/14/2013,-0.008420277,-0.145190002
8/12/2013,-0.037669839,-0.049214997
10/30/2011,-0.070445197,-0.061979999
4/9/2012,-0.010462352,-0.1254
6/20/2012,-0.041249802,-0.150984
9/3/2010,-0.087515134,-0.060534999
3/23/2019,-0.090850931,-0.069704079
1/13/2019,-0.069704079,-0.185189998
11/8/2017,-0.077832621,-0.352475004
11/4/2015,-0.132772379,-0.180670369
12/4/2015,-0.13781769,-0.214330001
11/26/2015,-0.109864676,-0.232369998
12/23/2015,-0.126987109,-0.281166664
11/1/2010,-0.121959693,-0.209724999
7/24/2016,-0.198154701,-0.164109094
7/4/2009,0.02740266,-0.415909993
9/29/2009,-0.094721602,-0.200579995
7/27/2009,-0.079683999,-0.139075
5/29/2015,-0.136121195,-0.062325
11/22/2013,-0.095616164,-0.272270005
11/11/2013,-0.089604544,-0.167064996
1/25/2015,-0.147781306,-0.101395001
7/7/2013,-0.12101111,-0.070916665
9/8/2013,-0.100684966,-0.294740001
2/14/2013,-0.111255298,-0.174929997
11/21/2014,-0.115324814,-0.116719998
3/25/2011,-0.117121867,-0.178356518
7/19/2011,-0.141918647,-0.047557142
4/4/2018,-0.093394474,-0.304028575
7/6/2019,-0.085112967,-0.307513633
11/19/2009,-0.110280084,-0.101639581
8/24/2010,-0.200746568,-0.289009998
7/5/2009,-0.120255958,-0.127085714
4/14/2009,-0.090546693,-0.217028573
8/20/2008,-0.09690818,-0.174594996
7/22/2008,-0.113228059,-0.118026923
5/31/2014,-0.166067218,-0.299771872
11/2/2013,-0.170934389,-0.224318751
5/30/2014,-0.134245563,-0.168165215
3/10/2011,-0.142127906,-0.226294997
3/5/2013,-0.05991049,-0.319809525
11/26/2012,-0.064024724,-0.060515004
10/5/2012,-0.041376585,-0.141545455
6/4/2011,-0.176551162,-0.193141025
4/22/2011,-0.172551395,-0.312099999
6/28/2012,-0.0143375,-0.15726
4/11/2012,-0.068416,-0.122950001
4/27/2008,-0.216969563,-0.139759998
3/1/2008,-0.193141025,-0.240880951
10/25/2019,-0.165079076,-0.165079076
7/14/2019,-0.127054602,-0.105190005
6/5/2018,-0.062420718,-0.183280002
11/29/2017,-0.118521292,-0.135224135
12/7/2015,-0.114135313,-0.010589653
2/6/2017,-0.04985231,-0.029450002
8/17/2017,-0.184200588,-0.187854996
3/29/2017,-0.045531264,-0.109737267
12/21/2010,-0.073933882,-0.287874997
6/17/2010,-0.038406995,-0.261964997
7/1/2010,-0.09493684,-0.137023807
2/28/2016,-0.108694395,-0.331434999
6/3/2008,-0.109737267,-0.201519996
12/2/2016,0.003226667,-0.294904999
7/12/2013,-0.082277927,-0.104915002
1/15/2014,-0.119124734,-0.055025001
2/11/2015,-0.181827607,-0.051680003
12/19/2012,-0.083885674,-0.512219996
6/2/2011,-0.189384547,-0.215630001
11/25/2010,-0.116085499,-0.17584
6/28/2010,-0.134636628,-0.058264998
8/7/2018,-0.100911598,-0.167576191
1/12/2019,-0.042006927,-0.042006927
10/6/2017,0.005921331,-0.235929998
9/22/2018,-0.09530593,0.041949997
12/22/2017,-0.088158409,-0.219616665
1/24/2016,-0.127703949,-0.065987986
1/23/2017,-0.008901697,-0.038058333
8/27/2016,-0.054424336,-0.148498795
10/9/2016,-0.15598746,-0.177949998
5/22/2010,-0.08390263,-0.286904998
8/6/2010,-0.152009604,-0.200444996
2/25/2009,-0.085088189,-0.248638094
9/18/2009,-0.098802898,-0.042944995
3/11/2009,-0.065987986,-0.164218517
10/30/2008,-0.137343136,-0.189464997
8/24/2008,-0.038058333,0.060195
6/12/2008,-0.088821176,-0.071144995
9/25/2008,-0.103492822,-0.348654998
10/3/2008,-0.148498795,-0.152541936
3/7/2014,-0.114710344,-0.194324
1/14/2015,-0.174406742,-0.210344999
1/26/2014,-0.128855949,-0.186235
10/17/2014,-0.099235869,-0.081719999
7/10/2014,-0.129334395,-0.087064997
10/27/2012,-0.077522674,-0.197666672
11/29/2012,-0.013007682,-0.176814288
12/4/2014,-0.113295578,-0.267075
7/13/2012,-0.020740879,-0.128527778
3/17/2012,-0.076911812,-0.251616664
6/24/2012,0.016820228,-0.321284997
1/29/2012,-0.068093932,-0.161850001
2/27/2012,-0.04472065,-0.227245
2/14/2012,-0.044822112,-0.443629997
12/15/2011,-0.067523113,-0.117245
9/10/2019,-0.137819327,-0.046225002
7/17/2019,-0.165212043,-0.196859997
7/31/2018,-0.112187655,-0.007214997
8/18/2016,-0.094506184,-0.161879997
9/8/2017,-0.052768031,-0.087634998
12/10/2015,-0.110438956,-0.311987501
5/1/2016,-0.125308653,-0.334789996
4/8/2017,-0.1438623,-0.090690475
1/8/2017,-0.137095958,-0.289849998
5/15/2008,-0.143951723,-0.113944999
7/7/2008,-0.082779694,-0.267019995
7/26/2014,-0.175665477,-0.314942855
7/6/2013,-0.182906409,-0.155509999
4/17/2011,-0.163191138,-0.223030001
3/30/2018,-0.117005736,-0.359790003
6/20/2019,-0.098363559,-0.197622723
6/17/2019,-0.147706467,-0.18452
5/23/2018,-0.112989219,-0.125510002
12/18/2016,-0.100956834,-0.00611905
6/17/2017,-0.134747207,-0.145230005
11/7/2016,-0.028312357,-0.296303123
9/15/2010,-0.131778238,-0.064951163
6/20/2010,-0.07634611,-0.281750002
6/4/2010,-0.072959306,-0.206084997
1/18/2010,-0.110482195,-0.123949999
9/7/2009,-0.096445021,-0.296034999
9/3/2009,-0.171541429,-0.100049997
12/18/2008,-0.07038077,-0.207939996
5/11/2015,-0.086434813,-0.162229997
12/1/2013,-0.186095055,-0.368835002
4/11/2014,-0.115675632,-0.299361903
12/23/2013,-0.093895593,-0.099600001
12/21/2014,-0.136450094,-0.114430431
4/5/2013,-0.070002717,-0.141584998
1/5/2013,-0.144636384,-0.219404763
8/2/2013,-0.05608139,-0.187683334
12/18/2011,-0.12196273,0.00217
10/12/2008,-0.064951163,-0.056429999
7/2/2019,-0.055071114,-0.110781819
7/9/2019,-0.117187323,-0.169165213
6/19/2018,-0.11251013,-0.182535001
7/1/2018,-0.100534295,-0.226491667
9/5/2017,-0.106367954,-0.139404999
10/7/2015,-0.102402973,-0.377305005
2/12/2016,-0.091583456,-0.449064997
9/16/2016,-0.138607626,-0.064694997
11/2/2010,-0.150888461,-0.226394998
12/4/2010,-0.122814814,-0.155615
3/28/2015,-0.131757367,-0.126089995
6/22/2010,-0.12187596,-0.305547999
4/20/2016,-0.044179711,-0.051927439
7/13/2010,-0.146138339,-0.108465003
2/19/2010,-0.099066666,-0.225154995
3/5/2015,-0.177797261,-0.155079999
2/28/2015,-0.174060991,-0.112504997
8/27/2013,-0.112887427,-0.272039998
8/9/2014,-0.135840211,-0.082554999
6/5/2013,-0.085368513,-0.196644998
12/2/2012,-0.055735061,-0.117895
11/9/2012,-0.047534925,-0.110194996
4/28/2011,-0.080613043,-0.346545454
1/22/2011,-0.14301111,-0.056044998
7/21/2011,-0.16825,-0.264989999
4/23/2012,0.001673254,-0.201913633
9/3/2008,-0.051927439,-0.339742852
8/9/2018,-0.143156217,-0.19791
8/26/2018,-0.100941785,-0.296157142
1/2/2018,-0.083233785,-0.111114997
3/11/2017,-0.054340647,-0.295869997
7/8/2009,-0.141843343,-0.381495001
7/30/2015,-0.189050416,-0.410645001
7/16/2010,-0.147194577,-0.212949998
12/28/2008,-0.155191902,-0.254029163
6/16/2009,-0.018268682,-0.050935002
11/4/2016,-0.062155731,-0.261100004
9/1/2013,-0.1129502,-0.087704998
10/14/2013,-0.074868079,-0.030210002
2/22/2014,-0.101315623,-0.455728568
11/30/2014,-0.114724115,-0.145224999
10/27/2013,-0.118548823,-0.36543333
10/21/2014,-0.163375452,-0.131799999
11/20/2012,-0.076117601,-0.150344994
3/15/2012,-0.063263269,-0.345534993
1/11/2012,-0.154972392,-0.036780002
9/21/2019,-0.194319492,-0.235519995
10/30/2017,-0.098563782,-0.192115002
3/16/2019,-0.220436522,-0.199740912
4/23/2015,-0.126274597,-0.142112003
7/13/2015,-0.126319525,-0.07611
8/30/2015,-0.164480874,-0.1697
4/23/2017,-0.056007063,-0.230740908
3/6/2017,-0.06252755,-0.223727777
12/29/2016,-0.057215683,-0.366105001
4/9/2010,-0.10451871,-0.470059995
3/21/2010,-0.124106806,-0.027090001
3/16/2010,-0.079268338,-0.231899998
11/13/2009,-0.074748748,-0.425774993
12/27/2008,-0.142207453,-0.16415714
7/20/2014,-0.262173204,-0.179314285
9/5/2014,-0.113584646,-0.241654995
11/20/2013,-0.060197592,-0.122119997
10/20/2014,-0.131900625,-0.252084998
5/3/2013,-0.066612852,-0.315269997
12/11/2014,-0.164248461,-0.25984545
2/2/2011,-0.092885532,-0.359119994
7/12/2012,0.003867752,-0.173879996
8/20/2012,-0.11418995,-0.013675001
11/23/2011,-0.073731481,-0.049452386
1/29/2008,-0.050842856,-0.050842856
2/26/2019,-0.074745567,-0.135920003
4/23/2019,-0.180035827,-0.230099997
6/18/2018,-0.150684665,-0.128795001
8/4/2016,-0.132867715,-0.079443627
10/14/2015,-0.122756498,-0.177070001
9/22/2015,-0.158024178,-0.26019
3/2/2016,-0.133222305,-0.254665004
5/5/2015,-0.112812784,-0.193310002
12/27/2016,-0.113439089,-0.080965002
2/22/2017,-0.039502719,-0.285419998
12/23/2008,-0.079443627,-0.236129999
12/26/2013,-0.140928301,-0.262309993
12/15/2013,-0.105651934,-0.507895237
8/18/2013,-0.119867057,-0.274855001
5/31/2011,-0.189656544,-0.185599997
7/3/2012,-0.040231357,-0.252980953
1/4/2012,-0.070777699,-0.233329996
6/8/2018,-0.139914361,-0.072019113
11/7/2018,-0.072019113,-0.150074992
5/7/2017,-0.003655762,-0.186995451
6/5/2016,-0.160678833,-0.165468963
6/20/2015,-0.165976728,-0.215354813
3/26/2017,-0.095835015,-0.212529999
6/14/2016,-0.121325668,-0.166044999
5/18/2010,-0.09963145,-0.194009998
2/1/2010,-0.0858075,-0.342755
4/3/2010,-0.115611055,-0.361656662
12/4/2009,-0.054669434,-0.163534999
10/22/2008,-0.215354813,-0.272289997
1/11/2009,-0.138951599,-0.098404995
12/5/2016,-0.032247999,-0.282074999
2/20/2015,-0.122374915,-0.27118261
10/19/2014,-0.142717819,-0.104609089
10/14/2014,-0.140902499,-0.106714999
8/8/2014,-0.132141452,-0.286419998
11/15/2012,-0.12276111,-0.162110001
4/20/2014,-0.142159998,-0.228269994
2/21/2013,-0.081012344,-0.112439996
12/12/2012,-0.064392553,-0.194205
9/12/2012,-0.106624728,-0.247964993
8/11/2011,-0.18607086,-0.251699995
10/21/2011,-0.06236877,-0.308724995
8/7/2019,-0.165774285,-0.164366667
9/22/2017,-0.072707727,-0.131346151
7/1/2015,-0.113894491,-0.137995001
12/24/2015,-0.095957032,-0.132395001
10/3/2015,-0.217022384,-0.426074997
2/5/2017,-0.058175118,-0.378904997
3/4/2010,-0.053525913,-0.220055001
9/21/2010,-0.107877523,-0.193804998
